input,target
सघण,सघन
तइर्सन,तिर्सना
मौसहम,मौसम
विशाल्,विशाल
दियालोह,दियालो
साक्,साक्षी
पआइल,पाइला
वि,विवेक
यओजन,योजना
मीत,मित
अथआ,अथाह
जनता्,जनता
गओ,गोचर
चए,चेहरा
नाका,नाका
चिरा,चिरायु
समाज,समाज
मोती्,मोती
जल्,जल
दइय,दियालो
सुधार,सुधार
मायाल,मायालु
अगुबा,अगुवा
विकास,विकास
कण्ठह,कण्ठ
शइशइ,शिशिर
तिर्सना,तिर्सना
हार्दि,हार्दिक
मुरल,मुरली
सगोहल,सगोल
थुँगोह,थुँगो
जुहीह,जुही
ल,लक्ष्य
हवएल,हवेली
शआ,शान्ति
अ,अखण्ड
मौलिहक,मौलिक
निर्दोष,निर्दोष
शी,शीतल
सरल,सरल
मौ,मौरी
सआ,साधना
कओ,कोपिला
अभय,अभय
जआगऋत,जागृति
सुशील,सुशील
जउ,जुही
दिल,दिल
धऐ,धैर्य
विनय्,विनय
ढोका्,ढोका
जमउ,जमुना
सवाल,सवल
मुहार,मुहार
विधाण,विधान
आकाष,आकाश
करुणाह,करुणा
दियालो,दियालो
केसर,केसर
थु,थुँगो
मोती,मोती
म,महल
त्रइकओ,त्रिकोण
प्रखरह,प्रखर
अग्रझ,अग्रज
अतउ,अतुल
नइसआन,निसाना
नइस,निसाना
मायालुह,मायालु
आ,आशा
लह,लहर
वइ,विज्ञान
साहहस,साहस
चइ,चिराग
जुह,जुही
शीतलह,शीतल
सि,सिप
रश्मि्,रश्मि
घुमह्ती,घुम्ती
अग्रज,अग्रज
बर,बर
अननत,अनन्त
फटहिक,फटिक
नमु,नमुना
माली्,माली
अरपण,अर्पण
निगम,निगम
सगोल,सगोल
गोरस्,गोरस
तआ,तारा
सऔ,सौगात
सु,सुधार
अभहय,अभय
मउ,मुलुक
चितार,चित्र
छइमएक,छिमेकी
सफलह,सफल
पुस्तकह,पुस्तक
गौ,गौरव
का,काव्य
निपु,निपुण
मिठास,मिठास
दिळ,दिल
विवेक्,विवेक
प्रीटि,प्रीति
आवासा,आवास
आँचल,आँचल
मउ,मुनाल
लेखकह,लेखक
स,सुरक्षा
नरम्,नरम
दो,दोभान
चा,चाहना
मण,मन
लहरह,लहर
अटलाह,अटल
अतइ,अतिथि
आंचाल,आँचल
प्रबलह,प्रबल
शै,शैली
बइ,बिपना
र,रमा
शान्ति,शान्ति
डाली्,डाली
स,सत्य
मद,मदन
रेसमह,रेसम
सूमार्ग,सुमार्ग
सुन,सुनौलो
मैनाह,मैना
सुवर्ण,सुवर्ण
किरण्,किरण
पत्रह,पत्र
हरहिण,हरिण
तिर्सणा,तिर्सना
सुयोग्,सुयोग
शाण,शान
सुन्,सुन्दर
तिरसना,तिर्सना
कआ,कामना
अ,अर्पण
अम,अमल
कोइली्,कोइली
मयूरह,मयूर
सक्षम,सक्षम
ढोका,ढोका
कउ,कुञ्ज
स,सफा
श,शालीन
सिमलह,सिमल
कुसु,कुसुम
सुमन,सुमन
पवनह,पवन
सूमन,सुमन
अमला,अमल
अर्पं,अर्पण
कोपिला,कोपिला
म,माला
मिसिल्,मिसिल
च,चेहरा
जराय,जरायो
स,सिमाना
ममता,ममता
भन्डआ,भन्डार
स,सिम्रिक
किरण,किरण
चे,चेतन
प्रकाष,प्रकाश
सआ,साझा
स,सतह
स,साँध
तरा,तराजु
खआ,खानी
प,पाइला
मैदान,मैदान
सागार,सागर
विनयह,विनय
त्रइ,त्रिकोण
भवन,भवन
दियाहलो,दियालो
प्रभावह,प्रभाव
गमळा,गमला
सुगमह,सुगम
आसान,आसन
वि,विजय
सटहीक,सटीक
रश्म,रश्मि
जनता,जनता
नक्षत्रह,नक्षत्र
उत्तम,उत्तम
शानह,शान
समहीप,समीप
गुराँसह,गुराँस
जळ,जल
प्रदई,प्रदीप
अपूर्व्,अपूर्व
सउमआर,सुमार्ग
सहार,सहारा
आ,आदर्श
आवास,आवास
निका,निकास
पन्नाह,पन्ना
धनेहश,धनेश
छवि्,छवि
साका,साकार
खजा,खजाना
संगाम,संगम
खनिज्,खनिज
सुमु,सुमुख
जनटा,जनता
मधू,मधु
क,किनारा
नमउन,नमुना
बइपन,बिपना
यन्,यन्त्र
हव,हवेली
थऐ,थैली
प्रया,प्रयास
महल,महल
काव्य्,काव्य
म,मौसम
शिहर,शिर
बिरुवा,बिरुवा
थऐल,थैली
विविध्,विविध
नि,नियम
क,कृपा
निकाहस,निकास
सा,साइत
आकारह,आकार
आर्जण,आर्जन
रत्न,रत्न
अजहर,अजर
चिरा,चिराग
जुही,जुही
ब,बगैँचा
सउव,सुवर्ण
उषा्,उषा
दर्श,दर्शन
मोटी,मोती
नयान,नयन
हआ,हाकिम
सदनह,सदन
पुस्,पुस्तक
साखह,साख
मिसि,मिसिल
हरइ,हरित
नइ,निर्दोष
चन्द्र्,चन्द्र
आवाहस,आवास
शुभ्,शुभ
मगान,मगन
गउ,गुराँस
साझा,साझा
प्र,प्रदीप
घुम्त,घुम्ती
मह,मह
कण्ठ्,कण्ठ
चाँदी्,चाँदी
फ,फूल
रसिहक,रसिक
रमहण,रमण
समय,समय
सचेत्,सचेत
दओभआ,दोभान
मणी,मणि
सुहमार्ग,सुमार्ग
यन्ह्त्र,यन्त्र
म,माली
को,कोपिला
लँकउ,लाँकुरी
नइ,निवास
जमि,जमिन
जरायोह,जरायो
जआ,जाती
कि,किल्ला
आदर,आदर
भन्डार,भन्डार
नभ,नभ
माया,मायालु
सु,सुयोग
का,कामना
जआगऋ,जागृति
कंठ,कण्ठ
गोचहर,गोचर
चेत,चेतन
निगमह,निगम
सुहरज,सुरज
साकार,साकार
पउ,पुस्तक
स,सारथी
अफय,अभय
दलानह,दलान
साक्षीह,साक्षी
त,तथ्य
अɦुण,अरुण
नमुहना,नमुना
अरहुण,अरुण
सुधनह,सुधन
निग,निगम
तेहज,तेज
पव,पवन
मनीषाह,मनीषा
निक,निकास
साह,साहस
यु,युगल
विवेक,विवेक
पोखहरी,पोखरी
आ,आस्था
सचए,सचेत
आकआ,आकाश
कोपिलाह,कोपिला
सफहेद,सफेद
कामन,कामना
निगहम,निगम
सक्ल,सकल
जो,जोर
कउ,कुसुम
घउम्त,घुम्ती
समहय,समय
कवित,कविता
सुनौलोह,सुनौलो
साइइत,साइत
तबहला,तबला
जग,जगत्
साद,सादा
ज्योटि,ज्योति
जरआ,जरायो
पुष्प,पुष्प
वइधआ,विधान
कोइलीह,कोइली
सटिक्,सटीक
रमाह,रमा
सआ,साइत
म,मनीषा
सपाना,सपना
माणिक्,माणिक
शु,शुभ
छाता,छाता
उदार्,उदार
मायालू,मायालु
अर्पn,अर्पण
रएख,रेखा
गोरहस,गोरस
गृहह,गृह
लाभ्,लाभ
जहाज्,जहाज
युगल्,युगल
संगम्,संगम
स,सगुन
सा,सागर
पवित्र्,पवित्र
कु,कुसुम
पौव,पौवा
कविह,कवि
बि,बिगुल
मायालु्,मायालु
मओह,मोहर
गोरास,गोरस
सम,समाज
सउनऔ,सुनौलो
गो,गोरेटो
पन्न,पन्ना
साँध्,साँध
स,सुमुख
हाकिम्,हाकिम
भवन्,भवन
केसरह,केसर
मगन्,मगन
ल,लेखक
पाइहला,पाइला
रेखा्,रेखा
मिलान,मिलन
निर्दोहष,निर्दोष
सइरआ,सिरानी
खजाणा,खजाना
मइस,मिसिल
सु,सुगम
क्षमटा,क्षमता
सन्ध,सन्ध्या
लोचन,लोचन
आदर्शह,आदर्श
य,योजना
गोरेटोह,गोरेटो
हार्द,हार्दिक
चएत,चेतन
ब,बिहानी
व,विद्या
सु,सुशील
कविता्,कविता
प्,प्रयास
न,निर्दोष
मा,मानक
मुलुक्,मुलुक
मौलि,मौलिक
दर्पणह,दर्पण
सपहना,सपना
स,सिमल
प्रयास,प्रयास
जराहयो,जरायो
प्र,प्रीति
नजीर,नजिर
चकार,चक्र
नमउ,नमुना
त,तपन
दी,दीप
बगल,बगल
पृथ्ह्वी,पृथ्वी
आंगन्,आँगन
ड,डाँफे
निर्म,निर्मल
कपिल,कपिल
दइयआ,दियालो
आकाश्,आकाश
णमुणा,नमुना
सफे,सफेद
सिनधु,सिन्धु
सुयोगह,सुयोग
रमा्,रमा
बगा,बगान
अ,अगुवा
आँच,आँचल
उषाह,उषा
चन्द,चन्द्र
ज्योतिह,ज्योति
रच,रचना
ता,ताली
इन,इनाम
चाँदी,चाँदी
कीर्त,कीर्ति
चि,चिरायु
समाता,समता
च,चरण
अतिथ,अतिथि
उदयह,उदय
गो,गोचर
कोपीला,कोपिला
पवित्,पवित्र
कओप,कोपिला
सआधन,साधना
प्रद,प्रदीप
विवे,विवेक
सूख,सुख
तबला,तबला
आधारह,आधार
निस,निसाना
मल,मलम
सउधआ,सुधार
स,साइत
र,रिवाज
माली,माली
प्र,प्रबल
यात्रीह,यात्री
नइकआ,निकास
नि,निसाना
मिसील,मिसिल
तओ,तोरण
मल्म,मलम
यउ,युवा
बगैँचाह,बगैँचा
चिरागा,चिराग
कपूर,कपुर
खज,खजाना
सउवइ,सुविधा
कणाठ,कण्ठ
निर्माण,निर्माण
य,यात्री
आका,आकाश
निर्दोष्,निर्दोष
निर्माणह,निर्माण
पत्रिका्,पत्रिका
गओर,गोरेटो
गोचɦ,गोचर
चएह,चेहरा
प्रभआ,प्रभाव
उन्नति्,उन्नति
थाली,थाली
दर्पण,दर्पण
युवाह,युवा
विनम्ह्र,विनम्र
संयोग,संयोग
खआन,खानी
पाइलाह,पाइला
अपूरव,अपूर्व
भूगोल,भूगोल
जहाजा,जहाज
यआत्र,यात्री
रोचक,रोचक
कपु,कपुर
जुही्,जुही
सुमार्,सुमार्ग
डआ,डाली
श,शीतल
वइ,विपुल
गाथाह,गाथा
तराजु,तराजु
कउञ्,कुञ्ज
थुँगो,थुँगो
गाजल्,गाजल
जोरह,जोर
दिल्,दिल
मध,मधु
वइव,विवेक
तक्मा्,तक्मा
आकारा,आकार
नयनह,नयन
परे,परेली
रेस्म,रेसम
तब,तबला
अमरह,अमर
उमांग,उमङ्ग
गौँथ,गौँथली
मुलुहक,मुलुक
सखा्,सखा
मदात,मदत
सुगम्,सुगम
रोचाक,रोचक
क,कपिल
नइर्,निर्दोष
जमउन,जमुना
आधाɦ,आधार
ज्ञाण,ज्ञान
प्रय,प्रयास
सिरानी,सिरानी
मख,मखन
सुविध,सुविधा
सुशीलह,सुशील
साख्,साख
ढओ,ढोका
डालीह,डाली
नइय,नियम
निर्मा,निर्माण
शआ,शालीन
समीरह,समीर
द,दियालो
खाणी,खानी
स,साख
तरे,तरेली
मैदा,मैदान
क,कोइली
कीरण,किरण
तरळ,तरल
अक्षर,अक्षर
गोच्र,गोचर
र,रोहिणी
सहआ,सहारा
अमल,अमल
ला,लाभ
परे,परेवा
प्रकृति,प्रकृति
सइम,सिमाना
अगउ,अगुवा
कओ,कोइली
क्षमहता,क्षमता
बचट,बचत
शिशिर्,शिशिर
दओभ,दोभान
सक्षमह,सक्षम
सु,सुन्दर
बच,बचन
नइर्मआ,निर्माण
स,सक्षम
आस्था,आस्था
सउद,सुदिन
गोचरह,गोचर
परेलीह,परेली
न,निकट
विज्ञाहान,विज्ञान
कलहम,कलम
भऊमइ,भूमिका
समता,समता
च,चमक
इनामा,इनाम
धैर्ह्य,धैर्य
प,पठन
चौतारी,चौतारी
वजण,वजन
मुलूक,मुलुक
सूरक्षा,सुरक्षा
शिशिहर,शिशिर
थउँ,थुँगो
मखनह,मखन
अतिथि्,अतिथि
परेवा्,परेवा
नइपउ,निपुण
प्र,प्रणय
नक्षत,नक्षत्र
चरं,चरण
मिलनह,मिलन
पऋथ्व,पृथ्वी
मनईष,मनीषा
ल,लहना
स,सुधार
सआग,सागर
सज,सजग
अरुण्,अरुण
परेवा,परेवा
प्रेहम,प्रेम
मदहत,मदत
सक्षहम,सक्षम
सफ,सफल
मु,मुरली
सइ,सिर्जना
म,ममता
समहाज,समाज
चेतान,चेतन
मोत,मोती
सिहन्धु,सिन्धु
झलक्,झलक
बिगूल,बिगुल
फ,फटिक
विवि�ध,विविध
रत्,रत्न
नियमह,नियम
द,दीक्षा
बिरुवाह,बिरुवा
विजय्,विजय
वि,विकास
नइक,निकट
युगहल,युगल
म,मह
न,नरम
तरआ,तराजु
पवन्,पवन
सुमनह,सुमन
प्रगतिह,प्रगति
जुने,जुनेली
सआर,सारथी
नगार,नगर
अ,अरुण
रजतह,रजत
वऋ,वृक्ष
भऊ,भूमिका
शि,शिर
माणिकह,माणिक
रस,रसिक
आदɦ,आदर
पवि,पवित्र
चंद्र,चन्द्र
चए,चेतन
श,शैली
फूलह,फूल
बिप,बिपना
म,मुहान
सव,सवल
कपि,कपिल
चाँदन,चाँदनी
चा,चाँदनी
हाकिमह,हाकिम
मकल्,मकल
मानव,मानव
अणूज,अनुज
लए,लेखक
प्रकाश्,प्रकाश
आकआ,आकार
योजन,योजना
शआलई,शालीन
अख,अखण्ड
अt̪ʰुल,अतुल
आवा,आवास
आस्था्,आस्था
बटु,बटुवा
मानकह,मानक
उन्नतिह,उन्नति
निसाहना,निसाना
चि,चिराग
ग,गोरेटो
अटल्,अटल
प्रकाशह,प्रकाश
चि,चित्र
न,नजिर
सा,साथी
चऔतआर,चौतारी
साखआ,साख
सुशी,सुशील
सिम्रिकह,सिम्रिक
छायाँह,छायाँ
पऔ,पौवा
असाल,असल
आधा,आधार
सफेद्,सफेद
नक्षात्र,नक्षत्र
केसहर,केसर
आर्जान,आर्जन
निपूण,निपुण
युग,युगल
सिपह,सिप
स,सकल
दिय,दियालो
सिम्रिक,सिम्रिक
म,मदन
हरित्,हरित
समहीर,समीर
छहआर,छहारी
भवनह,भवन
भवहन,भवन
अखण्d̪,अखण्ड
कीर्तिह,कीर्ति
दोभाहान,दोभान
मौरीह,मौरी
हरि,हरित
वइप,विपुल
मिसिल,मिसिल
सउनद,सुन्दर
सउवइध,सुविधा
कोइली,कोइली
आकार्,आकार
लटा,लता
शइ,शिशिर
न्यायह,न्याय
निर्माल,निर्मल
काव्य,काव्य
ज्,ज्ञान
महह,मह
बचन्,बचन
अनंत,अनन्त
नमुना्,नमुना
रात्न,रत्न
लाँक,लाँकुरी
रसीक,रसिक
ल,लोचन
सुखह,सुख
विव,विविध
सउश,सुशील
प्रीती,प्रीति
बइगउ,बिगुल
ढ,ढोका
तलैया्,तलैया
नि,निगम
लता,लता
उ,उन्नति
प्,प्रदीप
निगाम,निगम
अफार,अपार
बचतह,बचत
आदार,आदर
चक्र्,चक्र
आलओ,आलोक
क,कपुर
चाहना,चाहना
डांफे,डाँफे
प्रखार,प्रखर
नहहर,नहर
मकलह,मकल
झ,झरना
अतीथी,अतिथि
रुपाक,रुपक
सर,सरल
ब,बिगुल
शिक्षाह,शिक्षा
सआँ,साँध
धन,धन
ग,गोचर
जउर,जुरेली
दि,दिवा
फटि,फटिक
गृह्,गृह
कवच्,कवच
नक्ष,नक्षत्र
सीमाना,सिमाना
चिर,चिरायु
तरलह,तरल
प्रख्र,प्रखर
भूगोहल,भूगोल
प्रबल,प्रबल
मुहाण,मुहान
सुरज,सुरज
साथीह,साथी
सुश,सुशील
मंगलह,मंगल
दल,दलान
चमेली,चमेली
चँद,चाँदी
गोच,गोचर
प्रयाहस,प्रयास
रइवआ,रिवाज
अमर्,अमर
सु,सुगन्ध
प,पुष्प
नइ,नियम
समूह,समूह
मौसम,मौसम
जगत्,जगत्
न,नभ
योजहना,योजना
सचेहत,सचेत
बटउव,बटुवा
अघुवा,अगुवा
डबली,डबली
झ,झलक
बिपणा,बिपना
चमएल,चमेली
चिरायुह,चिरायु
निसा,निसाना
ने,नेत्र
मआयआ,मायालु
रो,रोहिणी
विवेहक,विवेक
साहझा,साझा
स,सुयोग
अ,असल
सनधय,सन्ध्या
रम,रमा
म,मानक
भुवण,भुवन
वइ,विनय
लाँकुर,लाँकुरी
सेहवा,सेवा
कुस,कुसुम
चमेलीह,चमेली
फटिकह,फटिक
प्रगटि,प्रगति
अक्सर,अक्षर
प्रणय्,प्रणय
बटुवा्,बटुवा
को,कोइली
संयोगह,संयोग
साहधना,साधना
म,मंगल
जआ,जागृति
आका,आकार
मगन,मगन
साग,सागर
भू,भूगोल
पन्,पन्ना
अपआ,अपार
तोरणह,तोरण
दिवा,दिवा
चन्,चन्द्र
जु,जुही
पुस्ताक,पुस्तक
मिलण,मिलन
नएत्,नेत्र
ले,लेखक
क,केसर
छायाँ्,छायाँ
अपूर्वा,अपूर्व
रोच,रोचक
शाली,शालीन
तरेलीह,तरेली
सउरक,सुरक्षा
वइध,विधान
जुनेळी,जुनेली
जउरए,जुरेली
नजिरह,नजिर
मोह,मोहर
न,नाका
रचन,रचना
सआह,साहस
जुनेहली,जुनेली
स,समूह
कआम,कामना
संग्म,संगम
समाजह,समाज
ड,डाली
दर्शण,दर्शन
अजɦ,अजर
प्रबहल,प्रबल
चे,चेहरा
भूगोलह,भूगोल
सौग,सौगात
मनई,मनीषा
सुय,सुयोग
मखण,मखन
लाँकुरीह,लाँकुरी
समी,समीर
बचत,बचत
मउ,मुहान
सत्,सत्य
थ,थुँगो
कपिळ,कपिल
प्,प्रीति
विद्या्,विद्या
आकाशह,आकाश
र,रोचक
साँध,साँध
समीइप,समीप
ला,लाँकुरी
ग,गाथा
पत्रिहका,पत्रिका
डबहली,डबली
मानक,मानक
श,शिक्षा
स,सुगम
माय,मायालु
सउग,सुगम
कृपाह,कृपा
चमकह,चमक
परेल,परेली
स,सुशील
आर्,आर्जन
जु,जुरेली
तए,तेज
मुनाहल,मुनाल
स,समीप
स,समय
मुल,मुलुक
अपार,अपार
सगु,सगुन
समा,समाज
रजट,रजत
गौँथली्,गौँथली
सचेट,सचेत
गौँ,गौँथली
आ,आयाम
निवा,निवास
सु,सुवर्ण
सा,साकार
साहख,साख
स,सिन्धु
प्रखर,प्रखर
योगह,योग
शइक्,शिक्षा
साहँध,साँध
लगण,लगन
अरुण,अरुण
घउम्,घुम्ती
पवइत्,पवित्र
किल,किल्ला
सुलभ,सुलभ
मआ,मायालु
मओ,मोती
आद,आदर्श
ज्योति,ज्योति
यात्,यात्री
प्रेम्,प्रेम
असहल,असल
कोपिहला,कोपिला
दियाळो,दियालो
सुगन्ध्,सुगन्ध
कङ्ठ,कण्ठ
जुरेली,जुरेली
तरेहली,तरेली
प्रज्,प्रज्ञा
मैणा,मैना
सतह्,सतह
न,नेत्र
छायां,छायाँ
प्,प्रबल
मनीषा,मनीषा
सु,सुदिन
सत्यह,सत्य
नह,नहर
गगान,गगन
मञ्जरी्,मञ्जरी
धनए,धनेश
मान,मानक
वइज्,विज्ञान
अt̪ʰिथि,अतिथि
अभै,अभय
सूमुख,सुमुख
सागरह,सागर
झलक,झलक
केसार,केसर
गऔँथल,गौँथली
मुनाल,मुनाल
भरओ,भरोसा
सगो,सगोल
पौवा्,पौवा
पात्र,पत्र
सुमार्ग्,सुमार्ग
जर,जरायो
कआमन,कामना
बहाळ,बहाल
सइमरइ,सिम्रिक
अरुं,अरुण
छविह,छवि
आयाम,आयाम
उ,उदार
उदआ,उदार
ल,लाभ
सत,सत्य
द,दिल
म,मुहार
व,विवेक
पोषाण,पोषण
भव,भवन
विवि,विविध
नजिर,नजिर
मउलउ,मुलुक
अज,अजय
बहाल,बहाल
लओ,लोचन
यआत्,यात्री
सउ,सुरक्षा
बगैँ,बगैँचा
थैलीह,थैली
धण,धन
म,मौलिक
डाळी,डाली
आसहन,आसन
प्रगती,प्रगति
मओ,मोहर
अन,अनन्त
पतरइक,पत्रिका
प्रण,प्रणय
ति,तिर्सना
गगन्,गगन
त,तारा
मंगहल,मंगल
आश,आशा
योजना,योजना
च,चमेली
चिर,चिराग
अत,अतिथि
गओरए,गोरेटो
मउरल,मुरली
गआ,गाथा
सा,साख
नमहन,नमन
सत,सतह
गऔँ,गौँथली
महहल,महल
सूगन्ध,सुगन्ध
सगोळ,सगोल
प,पत्र
बच,बचत
नइ,निसाना
जातीह,जाती
बइहआ,बिहानी
पत्रिक,पत्रिका
अभ,अभय
पुस्तहक,पुस्तक
भ,भूमिका
गाथा्,गाथा
र,रवि
अगुवाह,अगुवा
कोपि,कोपिला
अभाय,अभय
अथाह,अथाह
कइल्ल,किल्ला
सइ,सिरानी
कउसउ,कुसुम
विधाहान,विधान
कमलह,कमल
पोषणह,पोषण
लक्ष्य,लक्ष्य
तपण,तपन
सुहमन,सुमन
सुहलभ,सुलभ
सक्ष्म,सक्षम
अन,अनुज
मञ्जरी,मञ्जरी
थाल,थाली
वि,विविध
म,मौरी
महल्,महल
आमूल,आमूल
भूमिका्,भूमिका
पठ,पठन
जमुणा,जमुना
सेवाह,सेवा
पत्रिका,पत्रिका
महिहमा,महिमा
विज्ञान्,विज्ञान
प्,प्रणय
योजणा,योजना
क्षमता्,क्षमता
अतहुल,अतुल
रचहना,रचना
सन्ध्य,सन्ध्या
लक्ष्य्,लक्ष्य
जमुहना,जमुना
पत्र,पत्रिका
चम,चमक
लवण,लवण
धैर्य,धैर्य
जुनेलीह,जुनेली
सदहन,सदन
ज्यो,ज्योति
माणिक,माणिक
रऔन,रौनक
लगन,लगन
पवन,पवन
यो,योग
स,सफेद
सुविधाह,सुविधा
नजिऱ,नजिर
सउन,सुन्दर
थउ,थुँगो
रोहिणी्,रोहिणी
क,काव्य
मधहु,मधु
मइठ,मिठास
नइव,निवास
शई,शीतल
हाहर्दिक,हार्दिक
आयाहम,आयाम
जाटी,जाती
बगानह,बगान
लोच,लोचन
दि,दिवस
नइर्दओ,निर्दोष
सुहरक्षा,सुरक्षा
धने,धनेश
मानाव,मानव
आ,आकार
पतर,पत्रिका
नाका्,नाका
नआक,नाका
मोहɦ,मोहर
सुख,सुख
वइपउ,विपुल
सउर,सुरज
लेखहक,लेखक
अनूज,अनुज
किनाराह,किनारा
रोचकह,रोचक
पओ,पोषण
लव,लवण
नर,नरम
प्र,प्रज्ञा
कुञ्ज,कुञ्ज
ज,जनता
बाला,बाला
बिगुल्,बिगुल
उत्तमह,उत्तम
सरहल,सरल
मआ,माला
शिरह,शिर
सौ,सौगात
कणहठ,कण्ठ
गाजलह,गाजल
सुहनौलो,सुनौलो
समत,समता
आँगण,आँगन
क,करुणा
थउँग,थुँगो
